user_id,user,text,created_at,retweet_count,favorite_count,mentions,cleaned_text
uid_108,warga_indonesia_43,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_40 @Lembaga_Keadilan #108,2024-11-06,245,355,"['warga_indonesia_40', 'Lembaga_Keadilan']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_109,warga_indonesia_102,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_22 #109,2024-11-01,418,922,['warga_indonesia_22'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_110,warga_indonesia_47,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_146 @moeldoko #110,2024-11-08,295,1447,"['warga_indonesia_146', 'moeldoko']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_111,warga_indonesia_56,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_178 @warga_indonesia_126 #111,2024-11-15,72,1407,"['warga_indonesia_178', 'warga_indonesia_126']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_112,warga_indonesia_140,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_150 #112,2024-11-09,806,1620,['warga_indonesia_150'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_113,warga_indonesia_147,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_43 #113,2024-11-04,557,460,['warga_indonesia_43'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_114,warga_indonesia_187,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_73 #114,2024-11-09,846,291,['warga_indonesia_73'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_115,warga_indonesia_62,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @CNNIndonesia #115,2024-11-06,811,629,['CNNIndonesia'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_116,warga_indonesia_162,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_140 @pt_pangan_makmur #116,2024-11-15,705,622,"['warga_indonesia_140', 'pt_pangan_makmur']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_117,warga_indonesia_81,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_42 @warga_indonesia_113 #117,2024-11-18,505,896,"['warga_indonesia_42', 'warga_indonesia_113']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_118,warga_indonesia_26,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_80 #118,2024-11-02,910,884,['warga_indonesia_80'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_119,warga_indonesia_14,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_48 @warga_indonesia_67 #119,2024-11-01,93,468,"['warga_indonesia_48', 'warga_indonesia_67']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_120,warga_indonesia_94,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_29 #120,2024-11-22,841,551,['warga_indonesia_29'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_121,warga_indonesia_1,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_29 #121,2024-11-25,179,963,['warga_indonesia_29'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_122,warga_indonesia_7,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_144 @warga_indonesia_133 #122,2024-11-06,599,892,"['warga_indonesia_144', 'warga_indonesia_133']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_123,warga_indonesia_59,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @tokoh_oposisi @warga_indonesia_94 #123,2024-11-12,418,682,"['tokoh_oposisi', 'warga_indonesia_94']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_124,warga_indonesia_174,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_31 @IndoWitch #124,2024-11-28,164,675,"['warga_indonesia_31', 'IndoWitch']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_125,warga_indonesia_135,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_194 @warga_indonesia_170 #125,2024-11-10,678,1935,"['warga_indonesia_194', 'warga_indonesia_170']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_126,warga_indonesia_170,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_161 @warga_indonesia_134 #126,2024-11-18,37,931,"['warga_indonesia_161', 'warga_indonesia_134']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_127,warga_indonesia_131,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_4 #127,2024-11-09,331,237,['warga_indonesia_4'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_128,warga_indonesia_113,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_112 @warga_indonesia_159 #128,2024-11-27,1,1346,"['warga_indonesia_112', 'warga_indonesia_159']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_129,warga_indonesia_5,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_11 @antaranews #129,2024-11-07,530,740,"['warga_indonesia_11', 'antaranews']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_130,warga_indonesia_92,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_120 @warga_indonesia_147 #130,2024-11-25,52,416,"['warga_indonesia_120', 'warga_indonesia_147']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_131,warga_indonesia_159,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_199 @direktur_logistik #131,2024-11-30,294,897,"['warga_indonesia_199', 'direktur_logistik']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_132,warga_indonesia_152,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @pt_pangan_makmur @airlangga_hrt #132,2024-11-21,623,1636,"['pt_pangan_makmur', 'airlangga_hrt']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_133,warga_indonesia_88,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_163 #133,2024-11-06,318,1128,['warga_indonesia_163'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_134,warga_indonesia_86,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_189 #134,2024-11-14,95,460,['warga_indonesia_189'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_135,warga_indonesia_139,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_26 #135,2024-11-04,663,1704,['warga_indonesia_26'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_136,warga_indonesia_124,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_131 #136,2024-11-30,733,597,['warga_indonesia_131'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_137,warga_indonesia_154,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_15 @warga_indonesia_105 #137,2024-11-16,483,499,"['warga_indonesia_15', 'warga_indonesia_105']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_138,warga_indonesia_175,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_189 @HIPMI_Official #138,2024-11-13,195,1887,"['warga_indonesia_189', 'HIPMI_Official']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_139,warga_indonesia_25,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_112 #139,2024-11-03,282,1582,['warga_indonesia_112'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_140,warga_indonesia_199,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_30 @warga_indonesia_183 #140,2024-11-17,273,1680,"['warga_indonesia_30', 'warga_indonesia_183']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_141,warga_indonesia_189,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_74 #141,2024-11-24,305,1715,['warga_indonesia_74'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_142,warga_indonesia_6,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_112 @warga_indonesia_38 #142,2024-11-15,551,991,"['warga_indonesia_112', 'warga_indonesia_38']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_143,warga_indonesia_72,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_90 @warga_indonesia_189 #143,2024-11-25,556,772,"['warga_indonesia_90', 'warga_indonesia_189']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_144,warga_indonesia_52,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_169 @warga_indonesia_148 #144,2024-11-07,714,489,"['warga_indonesia_169', 'warga_indonesia_148']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_145,warga_indonesia_32,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_157 @warga_indonesia_83 #145,2024-11-25,420,89,"['warga_indonesia_157', 'warga_indonesia_83']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_146,warga_indonesia_13,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_79 @warga_indonesia_1 #146,2024-11-23,935,1661,"['warga_indonesia_79', 'warga_indonesia_1']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_147,warga_indonesia_2,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_89 @warga_indonesia_40 #147,2024-11-26,840,1335,"['warga_indonesia_89', 'warga_indonesia_40']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_148,warga_indonesia_184,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_170 #148,2024-11-02,129,1028,['warga_indonesia_170'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_149,warga_indonesia_138,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_148 @Yayasan_Gizi #149,2024-11-28,865,901,"['warga_indonesia_148', 'Yayasan_Gizi']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_150,warga_indonesia_130,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_86 #150,2024-11-30,467,31,['warga_indonesia_86'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_151,warga_indonesia_188,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_96 #151,2024-11-28,670,1986,['warga_indonesia_96'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_152,warga_indonesia_17,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @tvOneNews #152,2024-11-16,800,1984,['tvOneNews'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_153,warga_indonesia_80,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_104 @warga_indonesia_49 #153,2024-11-23,407,1330,"['warga_indonesia_104', 'warga_indonesia_49']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_154,warga_indonesia_48,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_111 #154,2024-11-11,872,1381,['warga_indonesia_111'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_155,warga_indonesia_110,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_118 @warga_indonesia_120 #155,2024-11-23,908,1555,"['warga_indonesia_118', 'warga_indonesia_120']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_156,warga_indonesia_99,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_165 @warga_indonesia_175 #156,2024-11-02,632,140,"['warga_indonesia_165', 'warga_indonesia_175']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_157,warga_indonesia_61,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_182 #157,2024-11-22,943,588,['warga_indonesia_182'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_158,warga_indonesia_128,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_177 #158,2024-11-03,444,201,['warga_indonesia_177'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_159,warga_indonesia_49,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_147 #159,2024-11-06,710,613,['warga_indonesia_147'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_160,warga_indonesia_120,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @tempodotco #160,2024-11-11,815,114,['tempodotco'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_161,warga_indonesia_182,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_75 @warga_indonesia_55 #161,2024-11-14,149,500,"['warga_indonesia_75', 'warga_indonesia_55']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_162,warga_indonesia_176,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_52 @warga_indonesia_20 #162,2024-11-26,184,348,"['warga_indonesia_52', 'warga_indonesia_20']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_163,warga_indonesia_27,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @Lembaga_Keadilan #163,2024-11-20,891,783,['Lembaga_Keadilan'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_164,warga_indonesia_153,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_131 #164,2024-11-30,597,293,['warga_indonesia_131'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_165,warga_indonesia_179,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_26 #165,2024-11-21,260,941,['warga_indonesia_26'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_166,warga_indonesia_50,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_106 @gibran_tweet #166,2024-11-29,823,952,"['warga_indonesia_106', 'gibran_tweet']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_167,warga_indonesia_33,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_119 @warga_indonesia_25 #167,2024-11-06,75,904,"['warga_indonesia_119', 'warga_indonesia_25']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_168,warga_indonesia_173,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_130 @warga_indonesia_76 #168,2024-11-21,985,868,"['warga_indonesia_130', 'warga_indonesia_76']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_169,warga_indonesia_40,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_162 @warga_indonesia_21 #169,2024-11-10,203,787,"['warga_indonesia_162', 'warga_indonesia_21']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_170,warga_indonesia_106,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @ICW @warga_indonesia_34 #170,2024-11-13,585,735,"['ICW', 'warga_indonesia_34']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_171,warga_indonesia_31,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_178 @warga_indonesia_185 #171,2024-11-01,849,1348,"['warga_indonesia_178', 'warga_indonesia_185']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_172,warga_indonesia_98,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_39 @gibran_tweet #172,2024-11-19,885,1404,"['warga_indonesia_39', 'gibran_tweet']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_173,warga_indonesia_119,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_103 #173,2024-11-20,763,1017,['warga_indonesia_103'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_174,warga_indonesia_20,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_3 @warga_indonesia_160 #174,2024-11-08,621,1642,"['warga_indonesia_3', 'warga_indonesia_160']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_175,warga_indonesia_141,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_84 @warga_indonesia_176 #175,2024-11-07,635,513,"['warga_indonesia_84', 'warga_indonesia_176']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_176,warga_indonesia_71,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_120 #176,2024-11-04,925,1285,['warga_indonesia_120'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_177,warga_indonesia_194,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_186 #177,2024-11-26,451,68,['warga_indonesia_186'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_178,warga_indonesia_97,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_200 @direktur_logistik #178,2024-11-03,931,604,"['warga_indonesia_200', 'direktur_logistik']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_179,warga_indonesia_178,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_177 @warga_indonesia_15 #179,2024-11-06,205,270,"['warga_indonesia_177', 'warga_indonesia_15']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_180,warga_indonesia_69,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_139 @warga_indonesia_113 #180,2024-11-30,279,1700,"['warga_indonesia_139', 'warga_indonesia_113']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_181,warga_indonesia_163,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_54 #181,2024-11-30,844,1933,['warga_indonesia_54'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_182,warga_indonesia_191,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_53 @warga_indonesia_185 #182,2024-11-24,891,693,"['warga_indonesia_53', 'warga_indonesia_185']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_183,warga_indonesia_100,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_14 #183,2024-11-03,144,1544,['warga_indonesia_14'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_184,warga_indonesia_172,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_126 #184,2024-11-22,741,1381,['warga_indonesia_126'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_185,warga_indonesia_129,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_21 @warga_indonesia_87 #185,2024-11-18,374,184,"['warga_indonesia_21', 'warga_indonesia_87']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
